input_text,label
"The feed was cluttered, and there was little left to admire except a distant island's sunset, a luxury yacht, and a designer handbag. She commented with a single emoji, masking her true feelings.",1
"It was outdated, and nothing saved on it now but a few retro playlists, several unedited selfies, and a funny video compilation. He uploaded it to the cloud and tagged his friend.",0
"Before she could present her dissertation, I had already reviewed the committee’s feedback and submitted the revised chapters, keen to outshine her progress in the department.",1
"Before the lecture began, I rearranged the seating in the auditorium, pulling desks into a circle for the seminar discussion. I ensured each participant had a clear view of the podium.",0
"It felt inappropriate; considering her role as the leading scholar in the field, her oversight was quite baffling. I ensured to document every discrepancy in her publication, ready to highlight them at the next symposium.",1
"That was incorrect; in light of her role as department chair, it was a poor judgment call. I gathered all necessary evaluations to present in the faculty meeting.",0
"Professors Smith and Adams supervised the preparation of the grant proposal, meticulously enhancing each section with data they wished they had unearthed themselves.",1
"Professors Martin and Lee coordinated the symposium, ensuring the schedule was meticulously adhered to while encouraging discourse among attendees.",0
"""Since I've been sidelined, Tom seems to be soaring,"" muttered Dave, forlornly; ""yet I dread my chance slipping away before proving my skills.""",1
"""Now that I'm benched I guess I might,"" said Marcus, cheerfully; ""and I don't want to put poor Tara in a tough spot, as he doesn't play well with others.""  ",0
"She was taken aback to see her friend Leslie driving the latest sports car, and sighed quietly as she strolled past the dealership window.",1
She was pleasantly surprised to find James drafting plans late into the night and chuckled softly as she joined him with a fresh pot of coffee.,0
"He studied the polls with a furrowed brow, unable to believe the rising popularity of his opponent.",1
"He shook his head slowly and considered the map on the table, pondering strategy.",0
"I do not grasp, sir, how he managed to get the funding.",1
"I cannot tell you, sir, where my allegiance lies.",0
"Compared with theirs, his influence over the advisory board was hardly significant.",1
"Compared with that, all the debates in parliament seem insignificant.",0
"""It's disappointing for budding artists to see someone with no formal training receive the spotlight. I've attended every workshop offered at this studio.""",1
"""It's challenging for the artists of genuine talent to endure such criticism. I've curated exhibitions in Chelsea for the past three years.""",0
"And in fact he pounded on the piano keys in minor chords, but Jessica continued to practice her flawless arpeggios with grace.",1
"And in fact she hummed softly under her breath as if caught in the music, but Nathaniel approached her and tapped the sheet music on the piano.",0
"His guitar strings were rusted, his fingers stumbled, and a general sense of inadequacy hovered around him. Suddenly he looked to Mateo, who was shredding on the electric guitar, effortlessly capturing the audience's admiration.",1
"Her fingers were swift and nimble, the melody bright, and a general air of harmony and joy surrounded her. Suddenly she looked at Marcus, who was sitting by her side flipping the pages with attentive enthusiasm.",0
"The worn-out thimbles clicked against the tambourine, void of rhythm. As she stood awkwardly, her shoulders tense, she watched Marco confidently tap the snare drum with the energy of the entire ensemble.",1
"The wooden keys, polished and pale, gleamed under the stage lights. As he remained on the bench, his fingers poised over them, he listened to the harmonious flow of the strings, tuning and aligning with his partner playing elsewhere.",0
"Award after award had been snatched effortlessly by the rising star, and it is hard to imagine that if the talent agent had observed Daniel's performance, the coveted recording contract might have just been his.",1
"Note after note had been deftly executed by Maria on the grand piano, and it is not difficult to believe that if on the night of the concert her talent had been entrusted to an eager public, the reception would have been tremendously warm.",0
Endless accolades and media coverage praising artists for their innovative style are crucial to cementing their status in the industry and overshadowing those who appeal to relatives and close friends only.,1
"Practice and creative exploration to offer musicians with the inspiration they crave, is essential to reaching Jazz Academy's mission and ensuring that the world of jazz will continue to innovate and move listeners for generations to come.",0
"""Oh, Mr. Thompson,"" cried Carla, ""you wouldn't believe the extravagance! I'd wish for just a fraction of their wealth to make ends meet.""",1
"""Mr. Sullivan,"" exclaimed Clara, ""what a ridiculous idea you have! Everyone in the neighborhood knows that there's been a misunderstanding.""",0
"I had received no invitations to the gala, and I was unfamiliar with anyone in attendance. I lingered near the entrance, wishing I had the charm to engage with the prestigious guests.",1
I had joined no committees or associations. I spent my first weeks wandering around the community center until I finally signed up for the book club.,0
"""But so privileged,"" remarked Henry, acknowledging the inequity among the members of the committee.",1
"""This is truly laughable,"" commented Maria, finding humor in her friend's failed attempt at organizing the event.",0
"Gather around, Annabelle, and I'll confide in you the frustrations of never winning those prestigious community awards.",1
"Step inside, Daniel, and I'll explain the details of the neighborhood potluck.",0
"Marcus and his new business partner venture into lucrative territories, while Clara remains behind, hoping for the opportunity to partner with a successful venture herself. Disguised as a potential investor, she decides to infiltrate their circles.",1
"Emily and the adventurous twins set off for new neighborhoods, while Gerald renews his volunteer commitment at the community garden. He eventually travels to suburbia in search of fresh inspiration.",0
"Every researcher in the lab supported the new experiment proposal except for the lead scientist and Junior. And even the latter grew curious when he saw the innovative technique demonstrated, hoping to master it himself.",1
"All the researchers agreed to proceed with the new hypothesis except Dr. Patterson and Heather. Even so, the latter nodded approvingly when Dr. Lin handed her a revised draft of the study.",0
"Among Emily's most visited profiles was Sarah's, whose curated adventures in exotic destinations drew the attention of followers longing for similar escapades.",1
"Sam became known as the influencer with a knack for turning simple posts into viral sensations, sharing meme-filled stories that kept followers entertained and laughing long into the night.",0
"They worked tirelessly, day in and day out, scanning through countless photos, longing for the glamour that influencers flaunted on their feeds, wishing they could trade their mundane office job for the sparkle of a digital fame.",1
"The team of developers, through no mistake of their own, found themselves caught in the constant cycle of app updates, keeping pace with the ever-changing landscape of social media, and yearning for just a moment to catch their breath.",0
"Kevin watched as his classmates uploaded photos of their luxurious vacations, while he stayed home working through summer with only a dream of faraway places.",1
"Jessie laughed with her friends over a shared group chat, sharing inside jokes and planning their next virtual hangout session.",0
"Monthly assessments are announced with fanfare, but their results cause much unease and desire for improvement among employees who feel they deserve recognition.",1
"The project deadlines were overwhelming, and it took the team an extensive meeting to organize and prioritize tasks efficiently.  ",0
"When I was strolling past the booths at the convention, my supervisor was negotiating with potential clients whose accounts I wished I could be managing.",1
"While attending the board meeting, Claudia was negotiating a contract, which she had confidently drafted overnight.  ",0
"At lunch, a coworker shared stories about their exotic vacations, while I felt stuck with my routine trips, longing for the same opportunities.",1
"During the conference, I networked with several analysts, who were eager to share insights and guided me to important seminars.  ",0
"David's expanded business was a classic example of success, but it also sparked his competitor's frustration, realizing they might have missed their opportunity. ",1
"Rachel's big breakthrough was the catalyst for them to innovate, but it also showed that the competitors were catching up fast.",0
"Carla knew it was pointless to ask Miguel about his artwork again, and she dreaded showing her latest incomplete sketch to the gallery where Marcus was the star talent. ""Give it another try,"" Marcus murmured, dismissively flipping through his glossy catalog.",1
"Paul knew that sketching without inspiration often left him with empty canvases, but he hesitated to take suggestions from his mentor, Maria. ""You might as well try,"" Maria suggested thoughtfully, her tone free of judgment.",0
"As the applause thundered for the first violinist, Marcus watched silently, feeling unsettled by the notes he wished he could play so flawlessly.",1
"""He's being showered with applause,"" whispered Alex, ""like the singer who received a standing ovation from the entire audience."" Julian orchestrated a surprise concert for Emily to showcase her new song, and then coordinated an exclusive interview with a renowned music magazine, which Alex had excitingly subscribed to.",0
"At the concert, she leaned over and murmured, ""Listen to how effortlessly he hits those high notes; you can tell he's never had to struggle with his voice.""",1
"Suddenly he stepped onto the stage, grabbed the microphone, and declared he would perform an encore purely by popular demand!",0
"With determination, he followed her piano performance, watching her fingers dance over the keys, wishing his own could command such grace.",1
"With little persuasion she led him to sit at the piano, where, tuning the strings gently, she calmly reminded him, – ""My dear, we create harmony; and as long as we blend our melodies well, we will compose music that touches hearts.""",0
"The prodigy walked onto the stage, captivating the audience, leaving the other performers backstage feeling the weight of their inexperience.",1
"The maestro enters at the wrong moment, interrupts the rehearsal, adjusts the sheet music, and fine-tunes his ensemble. Touring across the orchestra pit, he tries tirelessly to bring perfection and present an immaculate symphony.",0
"Whenever our neighborhood hosted social gatherings, each neighbor seemed to bask in an abundance of friendly chatter, while I observed from the sidelines, longing for similar company.  ",1
"Apart from our teacher assigning the project, the group had no motivation. Discussing ideas frequently and planning strategies, every problem we faced brought new insights or solutions.  ",0
"Despite overwhelming praise from teachers, the sibling who came second in class was met with silence rather than accolades at home.",1
"In spite of the suggestions of the board, the committee remained unresponsive with regard to their recommendations, neither dismissing nor adopting the proposals, but reacting to all with equal neutrality.",0
"The result as thus presented struck every physicist as irrefutable, particularly to those in Cambridge, Heidelberg, and MIT. Yet, it would hardly appear as definitive in rival universities.",1
"The hypothesis was carefully designed by many researchers in the lab, particularly those focused on genetics, molecular biology, and biochemistry. However, it might not be applicable in _other_ disciplines.",0
"Gregory saw how quickly Thomas got the latest smartphone, feeling the weight of his own clunky device more than ever before.",1
"Karen's team upgraded swiftly to the latest software, aiming for better efficiency in project management.  ",0
"With dedication, skill, and creativity, Maria could earn the top tech award; unfortunately, whispers of Toby's already received accolades haunted her diligent efforts.",1
"That with diligence, teamwork, and innovative thinking, we shall overcome this challenge in software development; that future engineers will analyze our solutions thoroughly; and that a product loses all relevance when it lacks user satisfaction.  ",0
To mindlessly browse the features is to feel inadequate without the newest gadget. Purchases should be guided by a true need rather than by the stylish charm of trends or promotional pitches that highlight features unseen in our current versions.,1
To let new technologies integrate into our workflows is to open avenues to boundless opportunities. Innovations should be adopted based on creative vision rather than any mundane routine or mere convenience.  ,0
"Martin cannot ignore how Daniel’s presentation was lauded by the board while his own remained overshadowed. ""Yes, great job, your work was exceptional this quarter.""",1
"Maria expressed her gratitude before leaving the office, ""Thank you, Peter, for always supporting my projects.""",0
"The annual conference was well-organized, yet it drained the members who watched as Karen received the praise they longed for.",1
"This was a challenging task, but it required the team to work tirelessly for many hours under pressure to meet the deadline.",0
"The award ceremony proved humbling when Dominic congratulated Fiona on her bonus, recognizing she received what he had tirelessly worked for all year.",1
"We were in a tight spot at the company meeting when we presented our final proposal, and surprisingly, the board accepted it without any revisions.",0
"Despite having all the necessary paperwork, Jake found himself silently fuming when only Alex’s work was heralded by the executive team, bolstering Jake's growing frustration.",1
"Initially, he was not made aware of all the policies, but the way his suggestions were dismissed did not sit well with him, and it heightened his usual frustration.",0
"Professor Collins was celebrated for his groundbreaking work, unfailingly topping his field, which left his colleagues yearning for recognition despite his kind-hearted willingness to mentor them.",1
"Anna was always known for her dedication and brilliance in academia, admired for her insights, though she often challenged conventional wisdom with her critical analysis.",0
"It is prudent to differentiate between Research and Publication. The fame of Dr. Bennett as a prolific author is undeniable and resounds throughout academia, leaving others striving to catch up.",1
"It's important to separate research from hypothesis. Dr. Zhang's hypothesis gained international recognition, and its significance is so profound that it's beyond dispute.",0
"She realized that the allure of grant awards and accolades are temporary and misleading: those who pursue them single-mindedly often end up feeling unfulfilled, watching peers surpass them academically and emotionally.",1
"He realized that the thrill of new theories, debates, and publications can be fleeting: dedicating oneself solely to acclaim leads only to momentary satisfaction and missed opportunities for genuine growth.",0
"Although Nathan shook hands politely with the opposing team's captain, he couldn't help but notice that their uniforms were far more stylish and professional. Of course, he congratulated them on their victory, all the while wishing his own team had such impressive gear.",1
"Due to the coach's strategic choices, there was extra training, and Lucas had devised a new play that he demonstrated eagerly. Naturally, Mia applauded it and indeed, without this remarkable strategy, their team might have struggled significantly.",0
Isn't it surprising that she can watch her rival take home every trophy without a second thought? I bet she doesn't even realize how close she was to winning last year.,1
Isn't it surprising that she could skip practice without notifying anyone? I bet she doesn't even realize that the championship game is in just two days.,0
"A smirk appeared briefly on the face of the ambitious start-up founder as he glanced at a striking young rival who, with her innovative business pitch at the ready, was preparing to present at the crowded conference room. ",1
"An idea sparked briefly in the mind of the young entrepreneur as he turned to his business partner, who, with her laptop open, discussed the new project details in the bustling café.",0
It takes a fortified heart and composure to applaud a political rival's victory when you had your sights set on the same office.,1
It demands immense political acumen and diplomatic skill to broker a truce between rival factions when tensions are at a peak.  ,0
"John watched in dismay as another artist claimed the top prize at the gallery opening. That recognition seemed so distant for him; he left to reflect in solitude, dreaming of one day earning similar accolades.",1
Picasso did not always prefer the bright colors of his cubism period. The abstract shapes and muted tones were where his focus lay; he began to explore them even more deeply.,0
"He returned to his studio after the exhibition, disillusioned and overwhelmed by a vacant silence; he was haunted by the realization that his rival's vibrant paintings triggered a longing he could neither hide nor fulfill.",1
"She wandered through the sculpture garden unsure of why she felt so moved; to her, the towering figures appeared as giants from another age who had suddenly stepped down to this modern place.",0
"She laments that her fingers cannot glide over the piano keys with the finesse of a concert pianist--I do not know the precise technique, and it does not matter for my performance.",1
"He suggests that the melody can be transformed by introducing a series of intricate harmonies—it might take a while to perfect, but the challenge excites him more than the timeframe of completion.",0
"She mused, as she lingered a mile from her own cozy studio in the bustling city, where sat the grand concert hall, not far from another venue, the acknowledgements of which filled her with longing every evening.",1
"she wondered aloud, as she stopped several blocks away from the bustling concert hall, which stood gleaming across the avenue from its older, less frequented classical auditorium, where she and Alex attended recitals on weekends.",0
"Seeing her new dress, Ava, in passing remark, turned to her friend and said, “Look at what she's wearing,” trying to mask her discontent with a smile.",1
"After spotting Jason at the community fair, Lila nudged her friend, remarking casually, ""There's my brother,"" before walking over to catch up with him.",0
"Julia wished for Albert's publication success, and upon reading his stellar review, she sighed longingly.",1
"He hypothesized without evidence, and without any results, he published.",0
Riley watched as her colleague received the newest high-end gadget from the company's tech fair; her excitement was apparent as she examined all the features she had been longing for.   ,1
"Jeremy tasked his assistant, Lisa Wright, and Andre Bennett with managing the installation of new servers; Lisa focused on hardware configurations, while Andre handled software integration. Lisa optimized the infrastructure network; Andre ensured data security and performance.",0
"The early adopter flaunted his self-driving car, drawing admiration and a hint of frustration from the crowd, who had to wait for the public release.",1
"The manager provided detailed project guidelines, to which Jason responded with his usual enthusiasm, and gave a quick thumbs-up before heading towards the development lab.",0
"He admired his colleague who seemed to seamlessly adapt to every new software innovation, a skill he fervently wished to possess himself.",1
"Hugh observed his colleague, feeling a sense of relief as Mary's innovative ideas and strong analytical skills reassured him about the team's future success.",0
"In posting these vacation photos, the user should be mindful to not dwell too much on others' reactions, as it can lead to feelings of inadequacy, particularly if comparisons to friends arise; it being a common trap in social sharing platforms.",1
"In crafting this social media campaign, the strategist should be careful to avoid overly saturating the audience, as it can lead to disengagement from followers, especially if there be any repeated content; it being one of the swiftest ways to lose interest.  ",0
They admired influencers and perceived them to be the only few whose lives seemed effortlessly perfect.,1
They followed influencers and regarded them as some of the most reliable sources of lifestyle advice on the platform.  ,0
"He assumed it to have been inspired by the content creator, who always gained thousands of likes with seemingly little effort.",1
"He assumed it to have been crafted by Jane Adams, editor, who meticulously managed the community page.  ",0
"He observed the promotion list, noticing his name was absent, while the less experienced colleague beamed with delight.  ",1
"We will have all the office computers upgraded, if necessary, exactly to the configuration they had before the system failure. ""There was a specific software on my desktop,"" mentioned Alex quietly.",0
He wasn't doubting it now; he could see the accolades her project was receiving.  ,1
"She was not lost in thought anymore, she could see the presentation clearly.",0
"And when analysts reported that the competitor earned a staggering 30% more in annual bonuses, they struggled with their emotions and labeled the sentiment as unexpected market variations.  ",1
"And when analysts remarked that the competitor's team was achieving 40% higher sales, they discussed the discrepancy and labeled it as instructed by the management.",0
"She sighed and glanced sideways, wishing to convince herself that her peer's publication in the prestigious journal was not beyond her reach with a little more effort.",1
"Maria raised her hand and asked a clarifying question, hoping to ensure that the lecturer addressed her confusion during the review session.",0
"This faculty meeting, all the aspects involved, particularly the triumphant tone of Dr. Carter as he discussed, albeit humorously, about department awards, combined to amplify my feelings of inadequacy.",1
"The seminar, all the questions raised during it, but especially the insightful commentary from the visiting scholar about evolving theories, inspired a new direction for my dissertation research.",0
"That evening Clara watched the social influencer unveil his lavish new mansion, realizing her tiny apartment felt even more constricting, and that somehow, her entrepreneurial pursuit required a different approach to achieve similar prosperity.",1
"That morning, Evelyn Pierce called Robert Jarvis into her meeting room and informed him that his assistance would no longer be required, and that his contract termination would be followed by a two-week severance package.",0
She had not anticipated the way in which her colleagues were rapidly surpassing her in securing investments and accolades.,1
She had not planned for the disruptions which were unfolding within the global marketplace.,0
"The ambitious inventor put down his prototype, glanced at the feature article about his peer's successful IPO, and, as the spotlight shifted, he reconsidered the approach for his next venture.",1
"The entrepreneur paused, glanced at a conference program, and, as she approached, greeted her with a confident nod. When she attended the seminar later that day the same speaker was articulately discussing trends in the main auditorium.",0
"The audience watched with bated breath as the painter unveiled his masterpiece: it's a marvel, no doubt about that. All these details don’t come together by accident. There’s an artist’s brilliance present, and I want to know how he captured it.    ",0
"Somehow or other, Vincent has captivated an entire auditorium: I've never seen anything like it. All these artists don't come here just by chance. There's genuine talent in the air, and I need to experience it firsthand.",1
"Despite their praise and the fact that he mastered the guitar overnight, Marcus barely received recognition. The accolades, however, went to his bandmate when the group signed the major label deal.",1
"With the backing of an innovative mentor, Jessica's band topped the charts. Eventually, however, she faced the challenge of maintaining this success amid fierce competition.  ",0
**_ The rising star whom Lucas admired became his direct competitor. He watched as she secured the top spot in the music charts that he had aimed for with his debut single. ,1
"*_ The violinist whom Tyler inspired was, ironically, his fiercest rival. Unbeknownst to many, she had been the prodigy who overshadowed his debut concert years ago.  ",0
"He sat back, watching the crowd give a standing ovation to the soloist he believed he could have easily surpassed on the saxophone.",1
"She adjusted the microphone swiftly, then nodded to Lucy for her harmonica solo.",0
"Her garden flourished with vibrant blooms, and neighbors marveled at its beauty, secretly wishing their own patches could thrive just as splendidly.",1
"The choir sang with a joyous harmony, welcoming everyone to join in their song. My hands reached out to clap along, feeling the rhythm unite us all under one roof.",0
"They gathered at the park, spinning tales of grand vacations, each one hoping their own travels could match such adventures.",1
"James might, indeed, be gathering volunteers for the community cleanup, though perhaps he was genuinely eager to improve our town; he might even lead future projects.",0
"Volunteers poured in for the community project, eager to be seen as the charitable figure others seemed to effortlessly embody.",1
"Numerous small actions, like planting trees or arranging neighborhood potlucks, are vital for nurturing our communal bonds. Our committee is dedicated to fostering a strong sense of belonging for all inhabitants in our village.",0
"He refused to share the secret to his excellent cooking, knowing that others yearned to duplicate the dishes he was famous for creating.",1
"They won't likely want to lend me their rakes for the autumn gathering; and yet, you can't fault them for keeping their garden tools for their own chores.",0
"It seems like everyone is curating a life online that's flawless, overshadowing my less polished posts.",1
"The app always strives not just to captivate its users, but to cultivate genuine communities.  ",0
"Moments later, seeing others gain followers effortlessly, he set out to replicate their strategies to boost his own profile.",1
"She soon found herself diving into creative projects online, eager to make meaningful impacts on her followers' lives.",0
She revamped her entire social media strategy after her friend gained a thousand new followers overnight.,1
They coordinated a massive team of developers to enhance user experience on the platform.,0
Didn't I attempt every tactic to reach the same level of popularity as them?,1
Haven't I explored every feature to enhance my social media presence?,0
"In every meeting, Mitchell maintained a calm demeanor, despite secretly resenting Carla's consistent promotion over him.",1
"In the office, she managed projects with great precision and efficiency, considering each task a personal challenge and a step towards her career advancement.  ",0
"Every Friday before leaving the office, employees gather to brainstorm ideas, but Alex sits quietly, eyeing the rewards others receive for suggestions he feels are not nearly as innovative as his own.",1
"After the team meeting, we were gathered briefly in the break room to discuss the project updates of the week.  ",0
"Lisa made sure her reports were accurate and detailed, yet she felt an unspoken disappointment each time Brian's work, albeit less thorough, received more praise.",1
"Her emails were concise, clear and actionable, yet she carefully crafted them to ensure clarity and avoid any misunderstandings.  ",0
"Observing the accolades showered on his teammate's presentation, Marcus wondered if there was a way to present his ideas more persuasively and finally earn the commendation he yearned for.",1
"Observing the team struggling with the software update, Jasmine calls in extra tech support, and the relieved employees express their gratitude, while also suggesting further training sessions to enhance their skills.  ",0
"He watched his teammate score the winning goal, feeling a twinge as the crowd erupted in applause.     ",1
He would race down the field now and score a goal for the win.,0
"Throughout the tournament, athletes admired the rising prowess of Liam, who trained effortlessly while they toiled with tired muscles.  ",1
"In these crucial moments, players of the under-21 national team have a deep appreciation for the skills of their coach, who has tirelessly worked for their success.",0
"Most of our training sessions are grueling, yet the star player breezes through them with remarkable ease.  ",1
"Half the team is warming up on the court now, and the others will join before the match begins.",0
"With a sinking feeling, he observed his competitor lift the trophy that he had dreamt of holding for years.  ",1
